langfile:page_id	page_title	rev_id	timestamp	type	id
plwiki.tsv:3958618	Opistocelikaudia	48948476	2017-04-01T05:38:55Z	doi	10.7717/peerj.36
plwiki.tsv:1534104	Ksenoposejdon	50948126	2017-11-16T17:23:21Z	doi	10.7287/peerj.preprints.3415v1
plwiki.tsv:1695245	Allodaposuchus	45699671	2016-05-05T14:56:49Z	doi	10.7717/peerj.1171
plwiki.tsv:1031545	Melanorozaur	44852619	2016-02-01T12:48:16Z	doi	10.7717/peerj.1639
plwiki.tsv:4008517	Canis dirus	49549856	2017-06-09T04:15:58Z	doi	10.7717/peerj.2151
plwiki.tsv:2078593	Balaur	42974346	2015-06-18T14:58:01Z	doi	10.7717/peerj.1032
plwiki.tsv:1395815	Ewolucja dinozaurów	44853484	2016-02-01T14:32:52Z	doi	10.7717/peerj.1639
plwiki.tsv:2502142	Macrogryphosaurus	45032580	2016-02-13T10:21:46Z	doi	10.7717/peerj.1523
plwiki.tsv:457701	Długoszpar	42326009	2015-04-06T08:50:32Z	doi	10.7717/peerj.715
plwiki.tsv:3010207	Tescelozaur	46142364	2016-06-22T15:18:25Z	doi	10.7717/peerj.1523
plwiki.tsv:4102024	Tetrapulmonata	50676618	2017-10-23T10:16:52Z	doi	10.7717/peerj.641
plwiki.tsv:4102802	Pantetrapulmonata	50686157	2017-10-24T11:50:02Z	doi	10.7717/peerj.641
plwiki.tsv:4102840	Serikodiastida	50686517	2017-10-24T12:40:35Z	doi	10.7717/peerj.641
plwiki.tsv:4102890	Megoperculata	50687279	2017-10-24T14:43:23Z	doi	10.7717/peerj.641
plwiki.tsv:320165	Spinozaur	45331122	2016-03-17T00:35:08Z	doi	10.7717/peerj.1323
plwiki.tsv:953156	Gorgonopsy	44857566	2016-02-01T20:55:10Z	doi	10.7717/peerj.1608
plwiki.tsv:154101	Diplodok	42927151	2015-06-12T23:42:37Z	doi	10.7717/peerj.857
plwiki.tsv:2133728	Koreanosaurus	45032504	2016-02-13T10:10:58Z	doi	10.7717/peerj.1523
plwiki.tsv:111748	Galapagos	45426017	2016-03-30T11:17:45Z	doi	10.7287/peerj.preprints.1872v1
plwiki.tsv:969418	Barozaur	51472683	2018-01-06T09:18:53Z	doi	10.7287/peerj.preprints.67v1
plwiki.tsv:969573	Botriospondyl	49228401	2017-05-03T16:21:41Z	doi	10.7717/peerj.3217
plwiki.tsv:969602	Minmi	44275712	2015-12-08T13:19:52Z	doi	10.7717/peerj.1475
plwiki.tsv:528201	P-wartość	50092235	2017-08-10T18:39:52Z	doi	10.7717/peerj.1142
plwiki.tsv:3716967	Fiszbinowce	47432875	2016-11-07T20:06:16Z	doi	10.7717/peerj.399
plwiki.tsv:1970164	Tantilla	47867875	2016-12-13T17:40:14Z	doi	10.7717/peerj.2767
plwiki.tsv:3082693	Nigerzaur	41348201	2014-12-27T09:13:41Z	doi	10.7717/peerj.124
plwiki.tsv:126055	Żółw skórzasty	47519372	2016-11-17T19:36:56Z	doi	10.7717/peerj.715
plwiki.tsv:78824	Dront dodo	49306746	2017-05-09T09:58:13Z	doi	10.7717/peerj.1432
ptwiki.tsv:5493603	Brachycephalus curupira	49585804	2017-08-14T22:52:58Z	doi	10.7717/peerj.3603
ptwiki.tsv:5529477	Susan Randi Wessler	49927432	2017-09-23T16:16:45Z	doi	10.7717/peerj.2942
ptwiki.tsv:2088530	Lista de anfíbios do Brasil	42526201	2015-06-05T19:34:03Z	doi	10.7717/peerj.1011
ptwiki.tsv:53312	Obesidade	50897577	2018-01-01T03:49:25Z	doi	10.7717/peerj.856
ptwiki.tsv:5652984	Chimerarachne	51245080	2018-02-10T23:06:07Z	doi	10.7717/peerj.641
ptwiki.tsv:76388	Diplodoco	46363833	2016-08-05T00:03:08Z	doi	10.7717/peerj.857
ptwiki.tsv:5106825	Chelonoidis chilensis	45826385	2016-06-08T03:26:13Z	doi	10.7717/peerj.1298
ptwiki.tsv:3464865	Archosauriformes	50633805	2017-12-01T00:59:41Z	doi	10.7717/peerj.658
ptwiki.tsv:3848487	Brachycephalus	49445690	2017-07-30T02:15:25Z	doi	10.7717/peerj.3603
ptwiki.tsv:4717193	Galeamopus	48711532	2017-05-02T16:10:04Z	doi	10.7717/peerj.3179
ptwiki.tsv:4717193	Galeamopus	41853214	2015-04-08T20:18:25Z	doi	10.7717/peerj.857
ptwiki.tsv:315223	Diplodocidae	41845469	2015-04-07T22:28:43Z	doi	10.7717/peerj.857
ptwiki.tsv:4768737	Brachycephalus mariaeterezae	42519894	2015-06-04T23:24:07Z	doi	10.7717/peerj.1011
ptwiki.tsv:4768741	Brachycephalus olivaceus	42519943	2015-06-04T23:31:10Z	doi	10.7717/peerj.1011
ptwiki.tsv:4768762	Brachycephalus boticario	42520144	2015-06-04T23:53:13Z	doi	10.7717/peerj.1011
ptwiki.tsv:4768764	Brachycephalus leopardus	42520147	2015-06-04T23:53:55Z	doi	10.7717/peerj.1011
ptwiki.tsv:4768765	Brachycephalus fuscolineatus	42520157	2015-06-04T23:55:20Z	doi	10.7717/peerj.1011
ptwiki.tsv:4768766	Brachycephalus verrucosus	42520162	2015-06-04T23:55:56Z	doi	10.7717/peerj.1011
ptwiki.tsv:4768767	Brachycephalus auroguttatus	42520163	2015-06-04T23:56:06Z	doi	10.7717/peerj.1011
ptwiki.tsv:4392505	Brontosaurus	41843730	2015-04-07T19:19:25Z	doi	10.7717/peerj.857
ptwiki.tsv:5309690	Lista dos maiores répteis	47811717	2017-01-23T17:06:24Z	doi	10.7287/peerj.preprints.838v1
ptwiki.tsv:3327026	Dinogorgon	48715456	2017-05-03T00:35:07Z	doi	10.7717/peerj.1608
ptwiki.tsv:5409217	Protosteloide	48712932	2017-05-02T19:35:03Z	doi	10.7717/peerj.296
ptwiki.tsv:4916872	Maria Tereza Jorge Pádua	44015240	2015-11-23T13:27:29Z	doi	10.7717/peerj.1011
ptwiki.tsv:47155	Platyhelminthes	47002482	2016-10-20T10:18:36Z	doi	10.7717/peerj.297
ptwiki.tsv:70789	Tobey Maguire	46938472	2016-10-12T15:19:56Z	doi	10.7717/peerj.1301
ptwiki.tsv:3652	Ayahuasca	47671740	2017-01-08T00:25:28Z	doi	10.7717/peerj.2727
rowiki.tsv:932508	Sauropoda	11775114	2018-01-24T21:12:31Z	doi	10.7717/peerj.36
rowiki.tsv:1414140	Amphicoelias	9109398	2015-02-26T15:18:26Z	doi	10.7287/peerj.preprints.838v1
ruwiki.tsv:2632619	Nesomyrmex	78130733	2016-05-02T13:44:04Z	doi	10.7717/peerj.1796
ruwiki.tsv:2634342	Melissotarsus	86759316	2017-07-27T08:41:26Z	doi	10.7717/peerj.3599
ruwiki.tsv:717248	Рамфоринхи	82236549	2016-12-01T18:34:06Z	doi	10.7717/peerj.1018
ruwiki.tsv:2848999	Melissotarsus emeryi	86759322	2017-07-27T08:41:52Z	doi	10.7717/peerj.3599
ruwiki.tsv:249161	Птерозавры	89117737	2017-11-20T15:13:36Z	doi	10.7717/peerj.2908
ruwiki.tsv:249161	Птерозавры	89117737	2017-11-20T15:13:36Z	doi	10.7717/peerj.1018
ruwiki.tsv:1509789	Амфицелий	82851674	2017-01-04T16:06:56Z	doi	10.7287/peerj.preprints.838v1
ruwiki.tsv:1509789	Амфицелий	82831056	2017-01-03T15:39:58Z	doi	10.7717/peerj.857
ruwiki.tsv:1814723	Метагеномика	78341684	2016-05-13T22:14:05Z	doi	10.7717/peerj.243
ruwiki.tsv:3231047	Titanomyrma lubei	90569994	2018-01-28T19:46:59Z	doi	10.7717/peerj.4242
ruwiki.tsv:5824608	Platydemus manokwari	71719022	2015-06-26T09:24:06Z	doi	10.7717/peerj.1037
ruwiki.tsv:5824608	Platydemus manokwari	71719022	2015-06-26T09:24:06Z	doi	10.7717/peerj.297
ruwiki.tsv:5146933	Thylacinus	75211723	2015-12-20T13:39:32Z	doi	10.7717/peerj.931
ruwiki.tsv:6933590	Thylacinus potens	85527124	2017-05-21T00:09:21Z	doi	10.7717/peerj.547
ruwiki.tsv:6947595	Лептоцератопс	86556252	2017-07-16T11:29:07Z	doi	10.7287/peerj.preprints.1170v1
ruwiki.tsv:6947595	Лептоцератопс	85773013	2017-06-03T19:51:44Z	doi	10.7717/peerj.2132
ruwiki.tsv:6201777	Титаномирма	90570002	2018-01-28T19:47:17Z	doi	10.7717/peerj.4242
ruwiki.tsv:3259687	Нигерзавр	63435593	2014-06-03T18:31:50Z	doi	10.7717/peerj.124
ruwiki.tsv:6232638	Sci-Hub	86864684	2017-08-02T10:49:44Z	doi	10.7287/peerj.preprints.3100v1
ruwiki.tsv:3451579	Мезозухии	87674487	2017-09-16T12:28:19Z	doi	10.7717/peerj.1160
ruwiki.tsv:6671723	Allkaruen	82045493	2016-11-22T17:17:13Z	doi	10.7717/peerj.2311
ruwiki.tsv:7104854	Баурузух	87699090	2017-09-17T16:51:23Z	doi	10.7717/peerj.2075
ruwiki.tsv:6352809	Произведения, созданные животными	77923361	2016-04-21T22:30:16Z	doi	10.7717/peerj.471
ruwiki.tsv:7183417	Santanadactylus	88824726	2017-11-06T05:33:54Z	doi	10.7717/peerj.3285
ruwiki.tsv:3504159	Loricata	89158558	2017-11-22T14:06:47Z	doi	10.7717/peerj.1622
ruwiki.tsv:6759175	Sauroniops	83331895	2017-01-28T08:07:03Z	doi	10.7717/peerj.1754
ruwiki.tsv:7279642	Giraffa sivalensis	90061431	2018-01-04T11:49:47Z	doi	10.7717/peerj.1135
ruwiki.tsv:6768114	Акантодообразные	84503943	2017-03-26T17:53:06Z	doi	10.7717/peerj.1331
ruwiki.tsv:7320780	Diluvicursor	90704043	2018-02-04T03:41:34Z	doi	10.7717/peerj.4113
ruwiki.tsv:6107553	Лягушки	73402341	2015-09-17T16:24:28Z	doi	10.7717/peerj.1204
ruwiki.tsv:6488879	Sinraptor	83912486	2017-02-26T12:42:19Z	doi	10.7717/peerj.1032
ruwiki.tsv:6488879	Sinraptor	83912486	2017-02-26T12:42:19Z	doi	10.7717/peerj.940
ruwiki.tsv:6488879	Sinraptor	80873568	2016-09-18T15:46:54Z	doi	10.7287/peerj.preprints.380v2
ruwiki.tsv:6488879	Sinraptor	80873568	2016-09-18T15:46:54Z	doi	10.7287/peerj.preprints.379v1
ruwiki.tsv:6491762	Nesomyrmex bidentatus	79659281	2016-07-17T20:47:22Z	doi	10.7717/peerj.1796
ruwiki.tsv:6491769	Nesomyrmex clypeatus	79659424	2016-07-17T20:56:19Z	doi	10.7717/peerj.1796
ruwiki.tsv:6491770	Nesomyrmex devius	79659426	2016-07-17T20:56:42Z	doi	10.7717/peerj.1796
ruwiki.tsv:6491771	Nesomyrmex exiguus	79659429	2016-07-17T20:56:58Z	doi	10.7717/peerj.1796
ruwiki.tsv:6491772	Nesomyrmex fragilis	79659433	2016-07-17T20:57:10Z	doi	10.7717/peerj.1796
ruwiki.tsv:6491773	Nesomyrmex gracilis	79659436	2016-07-17T20:57:30Z	doi	10.7717/peerj.1796
ruwiki.tsv:6491774	Nesomyrmex hirtellus	79659441	2016-07-17T20:57:48Z	doi	10.7717/peerj.1796
ruwiki.tsv:6492682	Nesomyrmex capricornis	79668730	2016-07-18T11:56:21Z	doi	10.7717/peerj.1796
ruwiki.tsv:6492686	Nesomyrmex hafahafa	79668830	2016-07-18T12:01:51Z	doi	10.7717/peerj.1796
ruwiki.tsv:6492739	Nesomyrmex medusus	79669659	2016-07-18T12:58:23Z	doi	10.7717/peerj.1796
ruwiki.tsv:6492742	Nesomyrmex spinosus	79669717	2016-07-18T13:02:17Z	doi	10.7717/peerj.1796
ruwiki.tsv:6859506	Palaeoamyda messeliana	84668460	2017-04-04T11:18:02Z	doi	10.7717/peerj.2647
shwiki.tsv:35008	Sauropodi	2432353	2014-03-13T15:47:12Z	doi	10.7717/peerj.36
shwiki.tsv:4576855	Grupa za filogeniju angiospermi	40677145	2017-01-16T00:38:29Z	doi	10.7287/peerj.preprints.1238v1
simplewiki.tsv:33236	Giraffe	5267465	2015-11-27T20:38:08Z	doi	10.7717/peerj.36
srwiki.tsv:1481914	Фазани	12360373	2017-01-16T08:57:04Z	doi	10.7717/peerj.361
srwiki.tsv:1482007	Јаребице (потпородица)	14298919	2017-06-22T22:35:06Z	doi	10.7717/peerj.361
srwiki.tsv:1482578	Фазани (потпородица)	12320506	2017-01-02T23:40:07Z	doi	10.7717/peerj.361
srwiki.tsv:1986526	Ебола вирус	18469031	2018-02-13T09:46:44Z	doi	10.7717/peerj.556">{{Cite
srwiki.tsv:1986526	Ебола вирус	18469031	2018-02-13T09:46:44Z	doi	10.7717/peerj.556
srwiki.tsv:2089029	Archosauromorpha	15834287	2017-12-25T17:18:30Z	doi	10.7717/peerj.1778
srwiki.tsv:2089260	Archosauriformes	15854523	2017-12-26T20:28:37Z	doi	10.7717/peerj.1778
srwiki.tsv:2089260	Archosauriformes	15854523	2017-12-26T20:28:37Z	doi	10.7717/peerj.658
svwiki.tsv:5590295	Autonomous sensory meridian response	36692973	2016-09-02T18:15:36Z	doi	10.7717/peerj.851
tawiki.tsv:372717	சாராபோடின் கழுத்து அமைவு	2364445	2017-07-11T11:10:45Z	doi	10.7717/peerj.712
thwiki.tsv:779082	รายชื่อสิ่งมีชีวิตที่ตั้งชื่อตามผู้มีชื่อเสียง	6842513	2017-02-11T18:23:00Z	doi	10.7717/peerj.1301
thwiki.tsv:826520	มินิตซาลาแมนเดอร์	6756929	2016-12-12T09:15:43Z	doi	10.7717/peerj.2694
thwiki.tsv:839317	Geckolepis megalepis	6848402	2017-02-15T08:08:43Z	doi	10.7717/peerj.2955
trwiki.tsv:2160779	Adı tanınmış kişilere ithaf edilmiş organizmalar listesi	19350752	2017-11-26T17:26:37Z	doi	10.7717/peerj.1301
ukwiki.tsv:1372907	Австралійська зміїношийна черепаха	16809581	2015-09-27T08:01:56Z	doi	10.7717/peerj.170
ukwiki.tsv:1594137	Редагування РНК	13494924	2013-11-02T08:36:46Z	doi	10.7717/peerj.152
ukwiki.tsv:1846449	Chelodina murrayi	15365622	2015-01-01T12:22:21Z	doi	10.7717/peerj.170
ukwiki.tsv:2057955	Diplodocoidea	17055327	2015-11-15T16:34:28Z	doi	10.7717/peerj.857
ukwiki.tsv:2084115	Leinkupal laticauda	17254441	2015-12-20T15:02:22Z	doi	10.7717/peerj.857
ukwiki.tsv:2202524	Platanthera azorica	18295395	2016-06-13T17:55:39Z	doi	10.7717/peerj.218
ukwiki.tsv:2245399	Абелізаврові	18705414	2016-08-27T22:15:31Z	doi	10.7717/peerj.1754
ukwiki.tsv:2513753	GPR18	21053782	2017-09-11T11:45:05Z	doi	10.7717/peerj.1835
ukwiki.tsv:2532124	TMEM65	21112321	2017-09-19T12:00:00Z	doi	10.7717/peerj.349
ukwiki.tsv:2547651	Vouivria damparisensis	21177583	2017-09-28T19:25:15Z	doi	10.7717/peerj.3217
ukwiki.tsv:2572436	Razanandrongobe sakalavae	21386253	2017-11-06T10:41:23Z	doi	10.7717/peerj.3481
ukwiki.tsv:2632307	Diluvicursor	22124253	2018-02-25T15:44:07Z	doi	10.7717/peerj.4113
viwiki.tsv:30229	Bộ Gừng	32247477	2017-10-24T15:19:19Z	doi	10.7717/peerj.1584
viwiki.tsv:476316	Apatosaurus	20873821	2015-04-08T06:00:08Z	doi	10.7717/peerj.857
viwiki.tsv:2530340	Ốc cạn	16698438	2014-06-09T12:22:37Z	doi	10.7717/peerj.297
viwiki.tsv:3147392	Sán dẹp	19586389	2014-09-13T14:48:53Z	doi	10.7717/peerj.297
viwiki.tsv:3233022	Brontosaurus	21305688	2015-08-01T03:36:35Z	doi	10.7717/peerj.857
viwiki.tsv:3233109	Crosbysaurus	21164798	2015-07-04T03:32:14Z	doi	10.7717/peerj.905
viwiki.tsv:3647229	Geckolepis megalepis	26192219	2017-02-12T15:13:45Z	doi	10.7717/peerj.2955
viwiki.tsv:7504105	Phasianinae	31053581	2017-09-17T15:06:21Z	doi	10.7717/peerj.361
viwiki.tsv:7835180	Australidelphia	32242621	2017-10-24T08:04:59Z	doi	10.7717/peerj.805
zhwiki.tsv:5736027	柯氏廣頭地渦蟲	46866337	2017-11-06T05:58:14Z	doi	10.7717/peerj.297
zhwiki.tsv:75895	扁形动物门	48268900	2018-02-12T20:59:00Z	doi	10.7717/peerj.297
zhwiki.tsv:5762006	報告基因	45494699	2017-08-03T01:31:59Z	doi	10.7717/peerj.2269
zhwiki.tsv:17019	肥胖症	46256556	2017-09-19T03:18:02Z	doi	10.7717/peerj.856
zhwiki.tsv:730561	海百合	47583663	2017-12-30T04:56:41Z	doi	10.7717/peerj.1450
zhwiki.tsv:602862	腕龍科	45975523	2017-08-30T15:44:21Z	doi	10.7717/peerj.3217
zhwiki.tsv:5603911	巨頜鱷屬	43473048	2017-03-05T04:06:50Z	doi	10.7717/peerj.2801
zhwiki.tsv:5692735	蝰神龍屬	44511430	2017-05-26T11:43:31Z	doi	10.7717/peerj.3217
